INFO    ,Place North
DEBUG   ,19.836914,6.992578
DEBUG   ,19.836914,6.992578
DEBUG   ,19.836914,6.992578
DEBUG   ,19.836914,6.992578
DEBUG   ,19.836914,6.992578
DEBUG   ,19.836914,6.992578
DEBUG   ,19.836914,6.992578
DEBUG   ,19.836914,6.992578
DEBUG   ,19.836914,6.992578
DEBUG   ,19.836914,6.992578
DEBUG   ,20.373047,6.096094
DEBUG   ,20.373047,6.096094
DEBUG   ,20.373047,6.096094
DEBUG   ,20.373047,6.096094
DEBUG   ,20.373047,6.096094
DEBUG   ,20.373047,6.096094
DEBUG   ,20.373047,6.096094
DEBUG   ,20.373047,6.096094
DEBUG   ,20.373047,6.096094
DEBUG   ,20.015625,6.096094
DEBUG   ,20.015625,8.964844
DEBUG   ,20.015625,8.964844
DEBUG   ,20.015625,8.964844
DEBUG   ,20.015625,8.964844
DEBUG   ,20.015625,8.964844
DEBUG   ,20.015625,8.964844
DEBUG   ,20.015625,8.964844
DEBUG   ,20.015625,8.964844
DEBUG   ,20.015625,8.964844
DEBUG   ,18.585938,10.757812
DEBUG   ,18.585938,10.757812
DEBUG   ,18.585938,10.757812
DEBUG   ,18.585938,10.757812
DEBUG   ,18.585938,10.757812
DEBUG   ,18.585938,10.757812
DEBUG   ,18.585938,10.757812
DEBUG   ,18.585938,10.757812
DEBUG   ,18.585938,10.757812
DEBUG   ,18.585938,10.757812
DEBUG   ,20.194336,12.371484
DEBUG   ,20.194336,12.371484
DEBUG   ,20.194336,12.371484
DEBUG   ,20.194336,12.371484
DEBUG   ,20.194336,12.371484
DEBUG   ,20.194336,12.371484
DEBUG   ,20.194336,12.371484
DEBUG   ,20.194336,12.371484
DEBUG   ,20.194336,12.371484
DEBUG   ,20.194336,12.371484
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,20.730469,15.060937
DEBUG   ,21.087891,16.853906
DEBUG   ,21.087891,16.853906
DEBUG   ,21.087891,16.853906
DEBUG   ,21.087891,16.853906
DEBUG   ,21.087891,16.853906
DEBUG   ,21.087891,16.853906
DEBUG   ,21.087891,16.853906
DEBUG   ,21.087891,16.853906
DEBUG   ,21.087891,16.853906
DEBUG   ,21.087891,17.571094
DEBUG   ,21.087891,17.571094
DEBUG   ,21.087891,17.571094
DEBUG   ,21.087891,17.571094
DEBUG   ,21.087891,17.571094
DEBUG   ,21.087891,17.571094
DEBUG   ,21.087891,17.571094
DEBUG   ,21.087891,17.571094
DEBUG   ,21.087891,17.571094
DEBUG   ,21.087891,17.571094
DEBUG   ,18.407227,18.108984
DEBUG   ,18.407227,18.108984
DEBUG   ,18.407227,18.108984
DEBUG   ,18.407227,18.108984
DEBUG   ,18.407227,18.108984
DEBUG   ,18.407227,18.108984
DEBUG   ,18.407227,18.108984
DEBUG   ,18.407227,18.108984
DEBUG   ,18.407227,18.108984
DEBUG   ,18.407227,18.108984
DEBUG   ,15.190430,19.184766
DEBUG   ,15.190430,19.184766
DEBUG   ,15.190430,19.184766
DEBUG   ,15.190430,19.184766
DEBUG   ,15.190430,19.184766
DEBUG   ,15.190430,19.184766
DEBUG   ,15.190430,19.184766
DEBUG   ,15.190430,19.184766
DEBUG   ,15.190430,19.184766
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,15.547852,21.336328
DEBUG   ,14.296875,21.874219
DEBUG   ,14.296875,21.874219
DEBUG   ,14.296875,21.874219
DEBUG   ,14.296875,21.874219
DEBUG   ,14.296875,21.874219
DEBUG   ,14.296875,21.874219
DEBUG   ,14.296875,21.874219
DEBUG   ,14.296875,21.874219
DEBUG   ,14.296875,21.874219
DEBUG   ,14.296875,21.874219
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,21.266602,21.694922
DEBUG   ,20.551758,25.639453
DEBUG   ,20.551758,25.639453
DEBUG   ,20.551758,25.639453
DEBUG   ,20.551758,25.639453
DEBUG   ,20.551758,25.639453
DEBUG   ,20.551758,25.639453
DEBUG   ,20.551758,25.639453
DEBUG   ,20.551758,25.639453
DEBUG   ,20.551758,25.639453
DEBUG   ,20.551758,25.639453
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,24.742969
DEBUG   ,19.300781,27.611719
DEBUG   ,19.300781,27.611719
DEBUG   ,19.300781,27.611719
DEBUG   ,19.300781,27.611719
DEBUG   ,19.300781,27.611719
DEBUG   ,19.300781,27.611719
DEBUG   ,19.300781,27.611719
DEBUG   ,19.300781,27.611719
DEBUG   ,19.300781,27.611719
DEBUG   ,19.300781,27.611719
DEBUG   ,14.118164,23.487891
DEBUG   ,14.118164,23.487891
DEBUG   ,14.118164,23.487891
DEBUG   ,14.118164,23.487891
DEBUG   ,14.118164,23.487891
DEBUG   ,14.118164,23.487891
DEBUG   ,14.118164,23.487891
DEBUG   ,14.118164,23.487891
DEBUG   ,14.118164,23.487891
DEBUG   ,14.118164,23.487891
DEBUG   ,15.905273,24.563672
DEBUG   ,15.905273,24.563672
DEBUG   ,15.905273,24.563672
DEBUG   ,15.905273,24.563672
DEBUG   ,15.905273,24.563672
DEBUG   ,15.905273,24.563672
DEBUG   ,15.905273,24.563672
DEBUG   ,15.905273,24.563672
DEBUG   ,15.905273,24.563672
DEBUG   ,15.905273,24.563672
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,16.262695,24.205078
DEBUG   ,17.692383,23.487891
DEBUG   ,17.692383,23.487891
DEBUG   ,17.692383,23.487891
DEBUG   ,17.692383,23.487891
DEBUG   ,17.692383,23.487891
DEBUG   ,17.692383,23.487891
DEBUG   ,17.692383,23.487891
DEBUG   ,17.692383,23.487891
DEBUG   ,17.692383,23.487891
DEBUG   ,17.692383,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,19.836914,23.487891
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.194336,24.563672
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,24.922266
DEBUG   ,20.909180,25.998047
DEBUG   ,20.909180,25.998047
DEBUG   ,20.909180,25.998047
DEBUG   ,20.909180,25.998047
DEBUG   ,20.909180,25.998047
DEBUG   ,20.909180,25.998047
DEBUG   ,20.909180,25.998047
DEBUG   ,20.909180,25.998047
DEBUG   ,20.909180,25.998047
DEBUG   ,20.909180,25.998047
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,20.194336,27.432422
DEBUG   ,19.300781,28.328906
DEBUG   ,19.300781,28.328906
DEBUG   ,19.300781,28.328906
DEBUG   ,19.300781,28.328906
DEBUG   ,19.300781,28.328906
DEBUG   ,19.300781,28.328906
DEBUG   ,19.300781,28.328906
DEBUG   ,19.300781,28.328906
DEBUG   ,19.300781,28.328906
DEBUG   ,19.300781,28.328906
DEBUG   ,17.334961,27.791016
DEBUG   ,17.334961,27.791016
DEBUG   ,17.334961,27.791016
DEBUG   ,17.334961,27.791016
DEBUG   ,17.334961,27.791016
DEBUG   ,17.334961,27.791016
DEBUG   ,17.334961,27.791016
DEBUG   ,17.334961,27.791016
DEBUG   ,17.334961,27.791016
DEBUG   ,17.334961,27.791016
DEBUG   ,16.798828,27.970312
DEBUG   ,16.798828,27.970312
DEBUG   ,16.798828,27.970312
DEBUG   ,16.798828,27.970312
DEBUG   ,16.798828,27.970312
DEBUG   ,16.798828,27.970312
DEBUG   ,16.798828,27.970312
DEBUG   ,16.798828,27.970312
DEBUG   ,16.798828,27.970312
DEBUG   ,16.977539,25.998047
DEBUG   ,16.977539,25.998047
DEBUG   ,16.977539,25.998047
DEBUG   ,16.977539,25.998047
DEBUG   ,16.977539,25.998047
DEBUG   ,16.977539,25.998047
DEBUG   ,16.977539,25.998047
DEBUG   ,16.977539,25.998047
DEBUG   ,16.977539,25.998047
DEBUG   ,16.977539,25.998047
DEBUG   ,12.509766,25.818750
DEBUG   ,12.509766,25.818750
DEBUG   ,12.509766,25.818750
DEBUG   ,12.509766,25.818750
DEBUG   ,12.509766,25.818750
DEBUG   ,12.509766,25.818750
DEBUG   ,12.509766,25.818750
DEBUG   ,12.509766,25.818750
DEBUG   ,12.509766,25.818750
DEBUG   ,12.509766,25.818750
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.224609,26.535937
DEBUG   ,13.045898,25.639453
DEBUG   ,13.045898,25.639453
DEBUG   ,13.045898,25.639453
DEBUG   ,13.045898,25.639453
DEBUG   ,13.045898,25.639453
DEBUG   ,13.045898,25.639453
DEBUG   ,13.045898,25.639453
DEBUG   ,13.045898,25.639453
DEBUG   ,13.045898,25.639453
DEBUG   ,13.045898,25.639453
DEBUG   ,12.867188,26.535937
DEBUG   ,12.867188,26.535937
DEBUG   ,12.867188,26.535937
DEBUG   ,12.867188,26.535937
DEBUG   ,12.867188,26.535937
DEBUG   ,12.867188,26.535937
DEBUG   ,12.867188,26.535937
DEBUG   ,12.867188,26.535937
DEBUG   ,12.867188,26.535937
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.998047
DEBUG   ,15.905273,25.280859
DEBUG   ,15.905273,25.280859
DEBUG   ,15.905273,25.280859
DEBUG   ,15.905273,25.280859
DEBUG   ,15.905273,25.280859
DEBUG   ,15.905273,25.280859
DEBUG   ,15.905273,25.280859
DEBUG   ,15.905273,25.280859
DEBUG   ,15.905273,25.280859
DEBUG   ,15.905273,25.280859
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.513672,26.894531
DEBUG   ,17.871094,27.611719
DEBUG   ,17.871094,27.611719
DEBUG   ,17.871094,27.611719
DEBUG   ,17.871094,27.611719
DEBUG   ,17.871094,27.611719
DEBUG   ,17.871094,27.611719
DEBUG   ,17.871094,27.611719
DEBUG   ,17.871094,27.611719
DEBUG   ,17.871094,27.611719
DEBUG   ,17.871094,27.611719
DEBUG   ,18.049805,29.225391
DEBUG   ,18.049805,29.225391
DEBUG   ,18.049805,29.225391
DEBUG   ,18.049805,29.225391
DEBUG   ,18.049805,29.225391
DEBUG   ,18.049805,29.225391
DEBUG   ,18.049805,29.225391
DEBUG   ,18.049805,29.225391
DEBUG   ,18.049805,29.225391
DEBUG   ,18.049805,29.225391
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.228516,30.839063
DEBUG   ,18.585938,31.556250
DEBUG   ,18.585938,31.556250
DEBUG   ,18.585938,31.556250
DEBUG   ,18.585938,31.556250
DEBUG   ,18.585938,31.556250
DEBUG   ,18.585938,31.556250
DEBUG   ,18.585938,31.556250
DEBUG   ,18.585938,31.556250
DEBUG   ,18.585938,31.556250
DEBUG   ,18.585938,31.556250
DEBUG   ,18.049805,32.452734
DEBUG   ,18.049805,32.452734
DEBUG   ,18.049805,32.452734
DEBUG   ,18.049805,32.452734
DEBUG   ,18.049805,32.452734
DEBUG   ,18.049805,32.452734
DEBUG   ,18.049805,32.452734
DEBUG   ,18.049805,32.452734
DEBUG   ,18.049805,32.452734
DEBUG   ,18.049805,32.452734
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,16.620117,33.528516
DEBUG   ,13.760742,32.452734
DEBUG   ,13.760742,32.452734
DEBUG   ,13.760742,32.452734
DEBUG   ,13.760742,32.452734
DEBUG   ,13.760742,32.452734
DEBUG   ,13.760742,32.452734
DEBUG   ,13.760742,32.452734
DEBUG   ,13.760742,32.452734
DEBUG   ,13.760742,32.452734
DEBUG   ,13.760742,32.452734
DEBUG   ,12.509766,34.425000
DEBUG   ,12.509766,34.425000
DEBUG   ,12.509766,34.425000
DEBUG   ,12.509766,34.425000
DEBUG   ,12.509766,34.425000
DEBUG   ,12.509766,34.425000
DEBUG   ,12.509766,34.425000
DEBUG   ,12.509766,34.425000
DEBUG   ,12.509766,34.425000
DEBUG   ,12.509766,34.425000
DEBUG   ,9.829102,30.659766
DEBUG   ,9.829102,30.659766
DEBUG   ,14.475586,29.942578
DEBUG   ,14.475586,29.942578
DEBUG   ,14.475586,29.942578
DEBUG   ,14.475586,29.942578
DEBUG   ,14.475586,29.942578
DEBUG   ,14.475586,29.942578
DEBUG   ,14.475586,29.942578
DEBUG   ,14.475586,29.942578
DEBUG   ,14.475586,29.942578
DEBUG   ,14.475586,29.942578
DEBUG   ,17.334961,34.245703
DEBUG   ,17.334961,34.245703
DEBUG   ,17.334961,34.245703
DEBUG   ,17.334961,34.245703
DEBUG   ,17.334961,34.245703
DEBUG   ,17.334961,34.245703
DEBUG   ,17.334961,34.245703
DEBUG   ,17.334961,34.245703
DEBUG   ,17.334961,34.245703
DEBUG   ,17.334961,34.245703
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,31.197656
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,14.654297,33.349219
DEBUG   ,11.973633,30.659766
DEBUG   ,11.973633,30.659766
DEBUG   ,11.973633,30.659766
DEBUG   ,11.973633,30.659766
DEBUG   ,11.973633,30.659766
DEBUG   ,11.973633,30.659766
DEBUG   ,11.973633,30.659766
DEBUG   ,11.973633,30.659766
DEBUG   ,11.973633,30.659766
DEBUG   ,11.973633,30.659766
DEBUG   ,10.722656,31.556250
DEBUG   ,10.722656,31.556250
DEBUG   ,10.722656,31.556250
DEBUG   ,10.722656,31.556250
DEBUG   ,10.722656,31.556250
DEBUG   ,10.722656,31.556250
DEBUG   ,10.722656,31.556250
DEBUG   ,10.722656,31.556250
DEBUG   ,10.722656,31.556250
DEBUG   ,10.722656,31.556250
DEBUG   ,8.578125,30.121875
DEBUG   ,8.578125,30.121875
DEBUG   ,8.220703,30.480469
DEBUG   ,8.220703,30.480469
DEBUG   ,9.114258,30.301172
DEBUG   ,9.114258,30.301172
DEBUG   ,9.471680,31.376953
DEBUG   ,9.471680,31.376953
DEBUG   ,9.471680,31.376953
DEBUG   ,9.471680,31.376953
DEBUG   ,9.471680,31.376953
DEBUG   ,9.471680,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.190430,31.376953
DEBUG   ,15.547852,34.962891
DEBUG   ,15.547852,34.962891
DEBUG   ,15.547852,34.962891
DEBUG   ,15.547852,34.962891
DEBUG   ,15.547852,34.962891
DEBUG   ,15.547852,34.962891
DEBUG   ,15.547852,34.962891
DEBUG   ,15.547852,34.962891
DEBUG   ,15.547852,34.962891
DEBUG   ,14.118164,33.528516
DEBUG   ,14.118164,33.528516
DEBUG   ,14.118164,33.528516
DEBUG   ,14.118164,33.528516
DEBUG   ,14.118164,33.528516
DEBUG   ,14.118164,33.528516
DEBUG   ,14.118164,33.528516
DEBUG   ,14.118164,33.528516
DEBUG   ,14.118164,33.528516
DEBUG   ,14.118164,33.528516
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,33.887109
DEBUG   ,12.331055,31.376953
DEBUG   ,12.331055,31.376953
DEBUG   ,12.331055,31.376953
DEBUG   ,12.331055,31.376953
DEBUG   ,12.331055,31.376953
DEBUG   ,12.331055,31.376953
DEBUG   ,12.331055,31.376953
DEBUG   ,12.331055,31.376953
DEBUG   ,12.331055,31.376953
DEBUG   ,12.331055,31.376953
DEBUG   ,9.471680,31.376953
DEBUG   ,9.471680,31.376953
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,14.654297,30.480469
DEBUG   ,15.190430,29.942578
DEBUG   ,15.190430,29.942578
DEBUG   ,15.190430,29.942578
DEBUG   ,15.190430,29.942578
DEBUG   ,15.190430,29.942578
DEBUG   ,15.190430,29.942578
DEBUG   ,15.190430,29.942578
DEBUG   ,15.190430,29.942578
DEBUG   ,15.190430,29.942578
DEBUG   ,15.190430,29.942578
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,15.011719,33.349219
DEBUG   ,14.654297,31.556250
DEBUG   ,14.654297,31.556250
DEBUG   ,14.654297,31.556250
DEBUG   ,14.654297,31.556250
DEBUG   ,14.654297,31.556250
DEBUG   ,14.654297,31.556250
DEBUG   ,14.654297,31.556250
DEBUG   ,14.654297,31.556250
DEBUG   ,14.654297,31.556250
DEBUG   ,16.262695,34.604297
DEBUG   ,16.262695,34.604297
DEBUG   ,16.262695,34.604297
DEBUG   ,16.262695,34.604297
DEBUG   ,16.262695,34.604297
DEBUG   ,16.262695,34.604297
DEBUG   ,16.262695,34.604297
DEBUG   ,16.262695,34.604297
DEBUG   ,16.262695,34.604297
DEBUG   ,16.262695,34.604297
DEBUG   ,15.190430,36.038672
DEBUG   ,15.190430,36.038672
DEBUG   ,15.190430,36.038672
DEBUG   ,15.190430,36.038672
DEBUG   ,15.190430,36.038672
DEBUG   ,15.190430,36.038672
DEBUG   ,15.190430,36.038672
DEBUG   ,15.190430,36.038672
DEBUG   ,15.190430,36.038672
DEBUG   ,15.190430,36.038672
DEBUG   ,16.083984,35.500781
DEBUG   ,16.083984,35.500781
DEBUG   ,16.083984,35.500781
DEBUG   ,16.083984,35.500781
DEBUG   ,16.083984,35.500781
DEBUG   ,16.083984,35.500781
DEBUG   ,16.083984,35.500781
DEBUG   ,16.083984,35.500781
DEBUG   ,16.083984,35.500781
DEBUG   ,16.083984,35.500781
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,11.973633,33.528516
DEBUG   ,13.045898,32.094141
DEBUG   ,13.045898,32.094141
DEBUG   ,13.045898,32.094141
DEBUG   ,13.045898,32.094141
DEBUG   ,13.045898,32.094141
DEBUG   ,13.045898,32.094141
DEBUG   ,13.045898,32.094141
DEBUG   ,13.045898,32.094141
DEBUG   ,13.045898,32.094141
DEBUG   ,13.045898,32.094141
DEBUG   ,10.186523,31.018359
DEBUG   ,10.186523,31.018359
DEBUG   ,10.186523,31.018359
DEBUG   ,10.186523,31.018359
DEBUG   ,10.186523,31.018359
DEBUG   ,10.186523,31.018359
DEBUG   ,10.186523,31.018359
DEBUG   ,10.186523,31.018359
DEBUG   ,10.186523,31.018359
DEBUG   ,10.186523,31.018359
DEBUG   ,9.292969,31.556250
DEBUG   ,9.292969,31.556250
DEBUG   ,9.829102,31.018359
DEBUG   ,9.829102,31.018359
DEBUG   ,12.688477,28.149609
